
2026-09-22 05:26:25 INFO  [run_daily] ========================================
2026-09-22 05:26:26 INFO  [run_daily] KOSHVANI JOB STARTED
2026-09-22 05:26:26 INFO  [run_daily] execution_id=20260922-052625-18432a log=logs/daily-2026-09-22-052625.log
2026-09-22 05:26:26 INFO  [run_daily] host: Linux 5.15.178-android13-8-g8805f47e70a8-ab36 | Python 3.14.6 | git version 2.55.0
2026-09-22 05:26:26 INFO  [run_daily] repo: branch=main HEAD=f95f210 dir=/data/data/com.termux/files/home/koshvani-dashboard
2026-09-22 05:26:26 INFO  [run_daily] ========================================

2026-09-22 05:26:26 INFO  [run_daily] [1/6] Checking Git status...
?? logs/daily-2026-09-22-052625.log

2026-09-22 05:26:26 INFO  [run_daily] [2/6] Pulling latest code from GitHub...
2026-09-22 05:26:26 INFO  [run_daily] GIT pull --rebase: START
From https://github.com/abhi24me/koshvani-dashboard
 * branch            main       -> FETCH_HEAD
Already up to date.
2026-09-22 05:26:27 INFO  [run_daily] GIT pull --rebase: END exit_code=0 elapsed=1s
2026-09-22 05:26:27 INFO  [run_daily] Git pull successful.

2026-09-22 05:26:27 INFO  [run_daily] [3/6] Starting Koshvani scraper...
2026-09-22 05:26:28.888 INFO  [MainThread] ==================================================
2026-09-22 05:26:28.896 INFO  [MainThread] KOSHVANI CRAWLER START
2026-09-22 05:26:53.875 INFO  [worker_2] [03/24 2401001020129] STATUS UPDATE scheme=2401001020129 status=1 attempts=1 remark='' [crawler_status.json 2366 bytes, 59 ms]
2026-09-22 05:26:53.882 INFO  [worker_2] [03/24 2401001020129] Attempt 1/3 succeeded in 24.89s
2026-09-22 05:26:53.889 INFO  [worker_2] [03/24 2401001020129] SCHEME DONE status=1 attempts=1 elapsed=24.89s worker=worker_2
2026-09-22 05:26:53.896 INFO  [worker_2] [05/24 2401001030500] SCHEME START संकर बीजों के उपयोग को बढ़ावा देने की योजना (Grant 011) (worker=worker_2)
2026-09-22 05:26:53.910 INFO  [worker_2] [05/24 2401001030500] Attempt 1/3 START
2026-09-22 05:26:53.951 INFO  [worker_2] [05/24 2401001030500] HTTP GET main page (KoshvaniStatic.aspx) START
2026-09-22 05:26:54.696 INFO  [MainThread] FILE WRITE index.json 14344 bytes 88 ms | overall=RUNNING successful=1 failed=0 unprocessed=23
2026-09-22 05:26:54.970 INFO  [worker_3] [04/24 2401001030300] PARSE report table: columns=9 district_rows=11 fin_year=2026-2027 months={'prev_month': 'August', 'current_month': 'September'}
2026-09-22 05:26:54.971 INFO  [worker_3] [04/24 2401001030300] VALIDATE ok status=ok rows=11
2026-09-22 05:26:54.983 INFO  [worker_3] [04/24 2401001030300] FILE WRITE agri-011-2401001030300.json 3485 bytes 8 ms (status=ok, rows=11)
2026-09-22 05:26:54.986 INFO  [worker_3] [04/24 2401001030300] STATUS UPDATE scheme=2401001030300 status=1 attempts=1 remark='' [crawler_status.json 2366 bytes, 2 ms]
2026-09-22 05:26:54.986 INFO  [worker_3] [04/24 2401001030300] Attempt 1/3 succeeded in 25.97s
2026-09-22 05:26:54.987 INFO  [worker_3] [04/24 2401001030300] SCHEME DONE status=1 attempts=1 elapsed=25.98s worker=worker_3
2026-09-22 05:26:54.987 INFO  [worker_3] [06/24 2401001030600] SCHEME START उत्तर प्रदेश मिलेट्स पुनरोद्धार कार्यक्रम (Grant 011) (worker=worker_3)
2026-09-22 05:26:54.987 INFO  [worker_3] [06/24 2401001030600] Attempt 1/3 START
2026-09-22 05:26:55.005 INFO  [MainThread] FILE WRITE index.json 14344 bytes 4 ms | overall=RUNNING successful=2 failed=0 unprocessed=22
2026-09-22 05:26:55.010 INFO  [worker_3] [06/24 2401001030600] HTTP GET main page (KoshvaniStatic.aspx) START
